6.890069005080617899e+02,7.631851633722930046e+02
8.767644928911754505e+02,8.155310117119181541e+02
6.062805948799639282e+02,9.383010117064396809e+02
8.831874050358361501e+02,6.780098277810827767e+02
7.019794688610345474e+02,1.186805852463575320e+03
8.383610759916571169e+02,7.975978171466747426e+02
6.118730054416658959e+02,9.186992305268915970e+02
6.308130552023451401e+02,7.145542797301012570e+02
8.495763544021079952e+02,1.050461205153324045e+03
5.128204305429150054e+02,5.848131119855994484e+02
1.006403329287541396e+03,8.828801060203139741e+02
9.058831123514680712e+02,9.837414929585449954e+02
1.117401685932081591e+03,6.735090202340188625e+02
9.021260959924998133e+02,8.027643475737800145e+02
8.217769012013648080e+02,7.124305420352670808e+02
7.744987248993696767e+02,7.944603511810349801e+02
7.887342039897899895e+02,9.752734582323962513e+02
8.991079341682084305e+02,9.836146520179897834e+02
6.812480203135543206e+02,1.117402273912299279e+03
7.390991061227232422e+02,9.256161835365503521e+02
