6.520894424434851544e+02,4.772267303584778801e+02
5.855834893131628860e+02,5.554024378031039078e+02
8.603646824889087839e+02,2.673357935739009008e+02
5.532840989876722233e+02,6.027933702310077706e+02
2.974170731584223404e+02,5.253562760528534454e+02
6.267700654859097540e+02,5.852596198444435913e+02
5.456050965167736422e+02,5.919017022003953343e+02
4.533301404705670166e+02,6.436362671903773389e+02
4.763801943150089073e+02,5.958940389893394922e+02
3.591078449528698684e+02,4.139584344479123388e+02
4.267186984363803504e+02,8.485394202815989502e+02
4.995013358698508910e+02,5.694644916061023423e+02
5.330741143946938791e+02,6.819800716976363901e+02
5.808739305234735184e+02,5.855223526973073831e+02
8.069682216246885673e+02,6.149513902591711485e+02
5.720041706314965495e+02,6.052715440431047682e+02
6.892146719840470723e+02,5.965871419613297348e+02
4.776170881445395935e+02,6.152307716632187748e+02
5.728961148132221979e+02,4.959636081171339583e+02
5.742069042403821868e+02,4.070020745928387100e+02
