6.520953038011946319e+02,7.606131275186373841e+02
8.215821674926116884e+02,6.153683058608605734e+02
7.731549213475760780e+02,7.598970609338159647e+02
7.285975083010212074e+02,7.989637812695023058e+02
6.346038132944659083e+02,8.901023929903122962e+02
6.470995094564191277e+02,6.445929082023679939e+02
5.483899856214960664e+02,9.359959858089755471e+02
7.137538736733146152e+02,7.495223500079539463e+02
6.798649783825816257e+02,5.999302413220033259e+02
7.646152158728870063e+02,6.965886385587327823e+02
6.490503991661634018e+02,6.085406639155594348e+02
6.333713217380238802e+02,5.834026493945129914e+02
6.594432870784660281e+02,7.692522257021204268e+02
7.096658682563798948e+02,4.315973521832093525e+02
8.332741729292017681e+02,7.209941470690458800e+02
9.958186238277755820e+02,4.777979266367116793e+02
7.029448297426866930e+02,8.122052664977932182e+02
8.489134322324395043e+02,7.057533137972540089e+02
9.444903489196333339e+02,5.287588121591825256e+02
5.920913884674196197e+02,7.072085537561589490e+02
