6.891921480246033980e+02,1.004510035814665571e+03
1.093326306185333124e+03,1.040636706864033158e+03
5.346161229448580343e+02,1.349598265931276956e+03
7.808537100412412428e+02,8.542162693464173344e+02
9.533777437713303016e+02,9.337764304685341585e+02
1.108417435171897296e+03,8.373936433101249577e+02
9.214462822708333078e+02,8.111029315068087726e+02
3.081006570796751589e+02,1.375577379853241837e+03
8.795202435034902919e+02,1.033654185353602543e+03
9.095428774623991330e+02,8.890917452219231336e+02
1.005614216368722282e+03,1.083588203269093356e+03
8.241909805760870995e+02,7.380826216910505764e+02
9.532004227791225048e+02,7.012359349836237925e+02
9.170321427696300134e+02,1.010888864186448700e+03
1.296744043479766560e+03,9.650794851643667016e+02
8.407237746254025978e+02,7.693930982485400136e+02
1.050968924795656676e+03,1.008721589048571900e+03
7.652451060047573037e+02,8.561793391286985297e+02
6.853340544652124890e+02,8.354156606614741349e+02
7.794731219567117932e+02,9.026088628908300961e+02
