6.916925436281170505e+02,3.608050408387103971e+02
4.478940638828571537e+02,5.454784266687397576e+02
5.341170634115879921e+02,5.300223561567750039e+02
4.917914970391032057e+02,5.964776977872573980e+02
4.552621221041803210e+02,5.037785537448614264e+02
3.933778348041647064e+02,5.211583800482632114e+02
4.903219646693084428e+02,5.959602732680075405e+02
4.099083237943112294e+02,6.003227478854257697e+02
4.732770728618518774e+02,5.307068070452850179e+02
4.724025165151710439e+02,4.448448551011240966e+02
5.356028305670826057e+02,5.074836026003483767e+02
4.381026517397821181e+02,6.475793826772477360e+02
5.685434827397371009e+02,3.856445748056875118e+02
5.503496574064540710e+02,4.570908981487175993e+02
4.922595857000962383e+02,4.335601841554345128e+02
3.736747777319099555e+02,3.458641648342151029e+02
5.127103515334806616e+02,4.435298085797987255e+02
4.816095420408267955e+02,4.893390565967807788e+02
3.093425240439502772e+02,6.471046316192563381e+02
4.028404911496861018e+02,5.733792627981101759e+02
