4.222059480402407416e+02,6.293411228766651675e+02
7.825551041646127715e+02,7.326433147595317905e+02
6.819864970996701459e+02,6.738665060875531481e+02
6.821375098648735502e+02,5.590317278034020774e+02
5.162830245438227621e+02,6.682709629471526114e+02
6.723078662345358225e+02,6.960763760946309731e+02
5.060459237370567394e+02,7.144471061346666829e+02
9.762625502232619965e+02,3.958155447673433969e+02
6.185158816928808392e+02,5.300348996887640851e+02
6.162218625995624279e+02,6.661719472007459899e+02
5.466932802129750826e+02,7.441166836529112061e+02
6.219348296990244762e+02,7.046588443732173346e+02
6.964247267499770260e+02,6.391849064353488075e+02
8.030151715222816620e+02,5.422365502075452923e+02
7.374346445394174907e+02,9.183249365352163522e+02
6.182434065745245562e+02,6.313016842864392402e+02
9.379944545615738889e+02,5.699587545300834108e+02
6.459751869427097972e+02,6.216304356419774422e+02
6.568659441840907220e+02,6.949850258364956517e+02
6.406005467205563946e+02,5.672450839860788392e+02
