6.095435843506373885e+02,6.220292412839295366e+02
5.483605113606083705e+02,6.082366505254251479e+02
5.684596513786890455e+02,9.048693259952322023e+02
5.151449304276799239e+02,4.149826260234665938e+02
4.963237049495442079e+02,5.059419161970868686e+02
7.144558876290977878e+02,6.769544592367398081e+02
5.381077157663759181e+02,6.640699975247199518e+02
4.169745817505968262e+02,9.307987458099331661e+02
6.601577620424145607e+02,5.915080294887718537e+02
6.870950530582101692e+02,6.644846725854978331e+02
5.679436109284800978e+02,6.932615197507886933e+02
5.765576275270657334e+02,2.919289778106323752e+02
6.551464052367150543e+02,7.122473152130847893e+02
6.758470422964308000e+02,6.734796088180883089e+02
8.795010706127062576e+02,6.573574676279903315e+02
6.948832762586437184e+02,5.695552492885968832e+02
6.649372874341462420e+02,7.082163928021363972e+02
6.347332403736913875e+02,5.009126966486162473e+02
5.960192811406010378e+02,6.138693646377122377e+02
7.241717415068444552e+02,6.199886289096225482e+02
