9.951844672673895502e+02,1.144519023472933668e+03
1.352788643284585078e+03,1.049932079906503532e+03
1.578862451188564137e+03,1.205899312109779203e+03
1.045747020512129666e+03,1.156629116017613796e+03
1.028871327128092162e+03,1.209712474832748967e+03
1.212987352440596624e+03,1.059589939994555152e+03
1.214529203856130380e+03,1.092348245472513554e+03
1.604809335168151847e+03,7.859312288345882962e+02
1.222500565900196534e+03,1.240600769051182397e+03
1.062058037505501034e+03,1.273512515962420139e+03
1.324244051060303718e+03,1.237191022477335764e+03
1.131578526759724127e+03,1.123779669880455913e+03
1.147779634745378871e+03,1.186605865289331859e+03
1.368754012075909259e+03,1.277998121522042311e+03
1.648881847680738929e+03,7.601457992997725341e+02
1.115513480211385286e+03,1.137985044863894700e+03
1.224496281762071931e+03,1.185248166789681591e+03
1.163720205370771737e+03,1.155769596079358507e+03
1.145448468809408041e+03,1.043917732556184319e+03
1.166522205164149227e+03,1.131223542924798494e+03
