9.494047627462690571e+02,7.394598947806903197e+02
1.452147594517590505e+03,7.264342732853443749e+02
7.706954717290137751e+02,9.287085822510132402e+02
1.123759603898416117e+03,8.406845766738736074e+02
1.157084321516314503e+03,9.933140849397476586e+02
8.702935309589755661e+02,1.018007845406325714e+03
9.586329974142448691e+02,1.047892866061667519e+03
9.333380194874112021e+02,1.106180220950435114e+03
1.452149385543974631e+03,9.488588755145776759e+02
1.320571515033078867e+03,1.028089722393784541e+03
1.064021924302576735e+03,9.592314393651122373e+02
3.101369434183278599e+02,1.539164004676867762e+03
9.506418431954400603e+02,9.398261647513536445e+02
1.104741044256972827e+03,1.029991623616456081e+03
1.248783165449691978e+03,9.878443335576070012e+02
1.162298780235629465e+03,7.992174610865797604e+02
1.090993859159329077e+03,9.398537083585124492e+02
7.590206471989214378e+02,8.427907751723621459e+02
6.038480802897030344e+02,1.025244997788492583e+03
1.279118207652405090e+03,6.639516576414782776e+02
