1.012267343629001289e+03,1.252138660403032418e+03
6.762338158644529358e+02,1.492997251788321137e+03
1.210515444687187710e+03,9.732647991434123469e+02
1.098162156789707296e+03,1.221461249633515308e+03
1.486930731401904723e+03,8.445217661304866397e+02
1.088806148651790409e+03,1.090707339613736622e+03
1.121734314295459171e+03,8.839403604119088413e+02
1.045992940781507741e+03,1.072955296065357970e+03
1.115514419449685192e+03,1.183647852760139813e+03
1.066788312386519010e+03,1.223055672184387049e+03
1.084728806620721343e+03,1.040083415998064083e+03
9.460476744699628853e+02,1.039687223394458442e+03
9.620540256617899786e+02,1.052026647982324675e+03
1.150107204077745791e+03,1.257636462099960454e+03
1.197415850126569694e+03,1.233145210603092664e+03
1.162051412515541870e+03,1.178402088264648683e+03
9.458349858477192811e+02,9.934332412703333830e+02
1.087134783704730353e+03,9.024980061432686398e+02
1.411199580900886531e+03,8.659673684125065165e+02
1.095267212343705069e+03,1.219257455951751126e+03
