7.525654493204567643e+02,1.306329779568500726e+03
1.202679117018363286e+03,1.192008077367564510e+03
1.294398456434683339e+03,9.771584794789363286e+02
9.411501713766145940e+02,1.218287728318520294e+03
1.419701460036880917e+03,1.017014538458587481e+03
9.930739913998011161e+02,1.274538746495459236e+03
1.281123301203072288e+03,1.084856030308907748e+03
1.128475624089412577e+03,1.292040653677184537e+03
1.177594646484094028e+03,1.294349745393298690e+03
1.110721274278958390e+03,1.189865982314078792e+03
1.591833178302640590e+03,1.275112804616471749e+03
1.267267011239923249e+03,9.605863297771824136e+02
6.987089788070958321e+02,1.686440728659836850e+03
1.113489134763214452e+03,1.249786255140036701e+03
1.199503860586672999e+03,1.236773737953281852e+03
1.142644564532471350e+03,1.218279547462782375e+03
1.242900501356563836e+03,1.251043887716198242e+03
1.131228157982520997e+03,1.156230124380788766e+03
1.120248185151813914e+03,1.022473169816871405e+03
9.636158066571332483e+02,1.662052579911411385e+03
