5.577528088023352666e+02,4.897842023845209383e+02
5.517323334668415100e+02,4.896166177854432817e+02
1.872915667111410585e+03,4.664318224772382564e+02
3.593590442080281946e+02,4.061522158484169722e+02
5.681187608285902115e+02,4.691200888500454766e+02
4.957029696243959052e+02,4.780944567333802979e+02
4.304373043771406060e+02,5.465438879002136900e+02
6.028688855021441668e+02,7.011587017103919379e+02
4.288643581763431030e+02,5.220144394537189783e+02
4.232807985390656995e+02,5.795954297686866994e+02
5.160505319883056927e+02,4.554762736263658667e+02
1.803488056244807240e+03,5.823946821254544375e+02
4.975021710604193004e+02,4.133146936524519788e+02
4.721789694782523839e+02,3.019948128577260604e+02
3.921750064026226710e+02,1.768637558206416088e+03
4.824490289886189771e+02,6.101882251951934677e+02
4.546642889754393764e+02,5.886892261882908315e+02
3.379906175060164060e+02,5.772982852902001696e+02
4.126730688126414748e+02,3.830897769643100901e+02
4.990607691580656819e+02,4.811932833612078184e+02
