8.787470562988215761e+02,9.411354142198133559e+02
1.034790392478337253e+03,1.438853390252439112e+03
1.190870702778918258e+03,8.938210777401584437e+02
7.101463943170361972e+02,1.014354517758411362e+03
9.575470741422572019e+02,1.133654759616429828e+03
1.123895356823089742e+03,1.191701620106224709e+03
1.002228254713228125e+03,1.092407378340428977e+03
8.201126341529359252e+02,1.479755010677067730e+03
1.061733000143970685e+03,1.156626210550992255e+03
1.112768020410537019e+03,7.236406747529414361e+02
7.889581094474277734e+02,8.895301586105914566e+02
9.591489120460919366e+02,9.918436390794306590e+02
7.937706647653276377e+02,9.721097538117804788e+02
9.361910897064385608e+02,1.157610129469738922e+03
1.526598436992285997e+03,4.460979866967267071e+02
9.223165533364327757e+02,7.857488657242855652e+02
6.919588287560452500e+02,1.049239744427925871e+03
9.471739873214502268e+02,1.090376481732481352e+03
1.002553923196903838e+03,1.054843064720576194e+03
1.126391566301019793e+03,1.100501676669573953e+03
