8.011277476257387207e+02,7.767517841110469590e+02
1.028270338927550938e+03,1.092033116123816853e+03
1.077720885078749006e+03,1.040467773064884568e+03
6.925548493850380964e+02,1.072905386490642286e+03
1.087891633789279467e+03,9.793259113910761471e+02
9.945970811207827182e+02,1.019783470942702706e+03
1.000722528182607903e+03,1.003119084003134049e+03
5.401870665483852463e+02,1.403450513509800203e+03
9.689055158732894597e+02,1.065275155770749052e+03
1.036325302955346160e+03,1.002647380405775948e+03
1.119012099970995450e+03,9.481922319998034254e+02
9.811523130554567160e+02,9.255147764391097098e+02
1.000490933313882579e+03,1.129103378166608081e+03
1.071925315723066888e+03,1.378557170728303390e+03
9.493949663632524789e+02,1.322252734838145443e+03
1.065582177781528117e+03,9.846446748981801420e+02
8.184807582757950968e+02,9.488278931805521097e+02
8.067653975082992019e+02,8.809351066828755847e+02
8.604866866886920889e+02,8.587218269096509857e+02
6.266367286657265367e+02,1.136800969343240240e+03
