4.053290662301045586e+02,4.150011591375275657e+02
3.562216024793726206e+02,4.877777947818776170e+02
4.851841831331787489e+02,4.845971101380951040e+02
4.589977715897747430e+02,4.252025122911709900e+02
5.322951163127496557e+02,4.613918794092551821e+02
4.239687043124591241e+02,4.101901367635526299e+02
4.871860460201020260e+02,4.266177620755504449e+02
4.586328235357406129e+02,3.659176462662095446e+02
6.366286005582810503e+02,2.661622479756798612e+02
3.858014636825874391e+02,4.433639491883430424e+02
5.946261095059071522e+02,4.223396027274847029e+02
3.401542992711115971e+02,4.618256322171575903e+02
4.686114046416121823e+02,4.556140330038530806e+02
3.635636296998208081e+02,3.946603880818267385e+02
5.068168813070289502e+02,4.269733429991798630e+02
5.262486985782477404e+02,4.008810155386767633e+02
3.950174027265375685e+02,5.946274740914017229e+02
4.411624837096251781e+02,4.395214251954809015e+02
4.361511151496229672e+02,4.781930050234237797e+02
4.646161011552619016e+02,4.109725001151609263e+02
