9.890133413247381213e+02,6.300263417552450846e+02
7.849739545421683715e+02,9.663701592517152221e+02
6.902246315662126790e+02,1.017185566833960820e+03
8.933239328695775612e+02,8.943192009189712053e+02
8.782073551646785745e+02,9.697354070930036869e+02
8.987338576960460159e+02,9.931858163730462365e+02
9.077227362439348326e+02,8.887381862277534310e+02
9.438595242549265549e+02,1.036530011067609621e+03
9.389911770035816971e+02,1.008408197630758195e+03
7.876516263590115159e+02,8.919258375632766729e+02
9.028578797206829449e+02,9.383172148855799151e+02
8.222528079746747380e+02,8.487894295160634783e+02
5.630650425927939295e+02,1.244284581094834266e+03
1.234018518616952406e+03,8.250468352250943553e+02
8.714500116301773005e+02,1.179307959646974950e+03
8.397151877049265067e+02,9.729198301516481706e+02
9.443445151503826764e+02,7.289517475203608683e+02
9.228037764012831303e+02,8.888168812603529432e+02
7.489152736163554209e+02,6.387999558407530003e+02
8.242966594132390128e+02,9.192619568942565138e+02
