9.567205088704190530e+02,6.452019759258282647e+02
6.831268329910212742e+02,1.066647527251779138e+03
1.409988134058276955e+03,7.916941931483152075e+02
1.380384472018162114e+03,1.070097149970403279e+03
9.262660648717908316e+02,9.467338429020381909e+02
7.239129484454888370e+02,1.094652054481557570e+03
5.459550653865197773e+02,7.827595725634458859e+02
4.843619078495632380e+02,9.342323754880721935e+02
7.202332380102170646e+02,7.512652744540622507e+02
1.033549670796492819e+03,1.058801031731205967e+03
1.027652310758384601e+03,1.100374720353689327e+03
1.094026494757847559e+03,8.810674536783130861e+02
1.118648017262349640e+03,9.332875825614949008e+02
9.389483684025582306e+02,1.426058459279140834e+03
1.048153867556359955e+03,9.378359602465686748e+02
9.390922470067421273e+02,8.822608036357192987e+02
9.628487348702184363e+02,5.613144755327000439e+02
8.108555020099339572e+02,7.331798074668116669e+02
7.780915978538896525e+02,9.227640804021352778e+02
8.241612725643170734e+02,9.978944125370169331e+02
