9.730580321032659867e+02,1.136968386406017771e+03
9.065032299327132250e+02,1.490943158300309960e+03
1.221160054297932220e+03,4.793136451249600896e+02
1.247915310512425094e+03,1.138777884116864698e+03
9.359594334122125474e+02,1.031879842631499514e+03
1.235155229647141141e+03,1.691311167118061803e+03
4.829703666236035815e+02,1.790930849526491556e+03
1.122836836697210629e+03,1.158820540232464509e+03
1.106330794689567028e+03,1.242176398700326672e+03
1.308891643645924432e+03,1.310628913204337550e+03
1.400690628244123673e+03,1.189552672299001642e+03
9.214665698400804104e+02,1.485492928985016988e+03
1.007161219010601826e+03,1.774784255744061511e+03
1.038639164602008577e+03,1.363292743902175062e+03
1.309466956495206205e+03,1.412039822725624617e+03
1.361221169703648002e+03,1.278801215174527897e+03
1.474335996247388948e+03,1.210691780671246306e+03
1.347808595363851964e+03,1.030766550527040863e+03
1.000900975605327403e+03,9.328892463922617253e+02
1.444626743250631762e+03,1.218817908279600033e+03
