4.875060688852677231e+02,6.840161501069765109e+02
5.119183485325650622e+02,4.744534768790535963e+02
4.972078759582281009e+02,5.388086524456390407e+02
5.105866273729195086e+02,3.120274037869721724e+02
5.269687578199564086e+02,4.881817725680155036e+02
4.991710757871341002e+02,5.138034082222253573e+02
5.048484909587507445e+02,5.103593905045925680e+02
5.281265381103295340e+02,5.512485207944221202e+02
4.862071422995353487e+02,4.541246712005628297e+02
4.292125067162999130e+02,3.725934794063731488e+02
4.727841082096408059e+02,4.876118539236673541e+02
4.756523212008936525e+02,4.320600689733839204e+02
4.617253512099990758e+02,4.739598430776546820e+02
5.246672115649860189e+02,5.237180401453932745e+02
5.487400153781827612e+02,4.453750906147087107e+02
5.044341686613004185e+02,4.964646068777798291e+02
5.602139469198338020e+02,4.303926340780129749e+02
5.187874014373073805e+02,4.540029604747437588e+02
6.575110645343744409e+02,4.248707816584175703e+02
4.623654491785334812e+02,6.396147143389406438e+02
